Date,Time,Currency,Event,Impact,Actual,Forecast,Previous
2025-07-24,08:30,GBP,Flash Manufacturing PMI,HIGH,,,
2025-07-24,08:30,GBP,Flash Services PMI,HIGH,,,
2025-07-24,12:15,EUR,Main Refinancing Rate,HIGH,,,
2025-07-24,12:15,EUR,Monetary Policy Statement,HIGH,,,
2025-07-24,12:30,CAD,Core Retail Sales m/m,MEDIUM,,,
2025-07-24,12:30,CAD,Retail Sales m/m,MEDIUM,,,
2025-07-24,12:30,USD,Unemployment Claims,HIGH,,,
2025-07-24,12:45,EUR,ECB Press Conference,HIGH,,,
2025-07-24,13:45,USD,Flash Manufacturing PMI,HIGH,,,
2025-07-24,13:45,USD,Flash Services PMI,HIGH,,,
2025-07-24,14:00,USD,New Home Sales,MEDIUM,,,
2025-07-24,23:30,JPY,Tokyo Core CPI y/y,MEDIUM,,,
2025-07-25,06:00,GBP,Retail Sales m/m,MEDIUM,,,
2025-07-25,08:00,EUR,German ifo Business Climate,MEDIUM,,,
2025-07-25,12:30,USD,Core Durable Goods Orders m/m,MEDIUM,,,
2025-07-25,12:30,USD,Durable Goods Orders m/m,MEDIUM,,,
2025-07-28,09:15,All,OPEC-JMMC Meetings,MEDIUM,,,
2025-07-29,14:00,USD,JOLTS Job Openings,HIGH,,,
2025-07-29,14:00,USD,CB Consumer Confidence,MEDIUM,,,
2025-07-30,01:30,AUD,CPI q/q,HIGH,,,
2025-07-30,01:30,AUD,CPI y/y,HIGH,,,
2025-07-30,01:30,AUD,Trimmed Mean CPI q/q,HIGH,,,
2025-07-30,07:00,EUR,Spanish Flash CPI y/y,MEDIUM,,,
2025-07-30,08:00,EUR,German Prelim GDP q/q,HIGH,,,
2025-07-30,12:15,USD,ADP Non-Farm Employment Change,HIGH,,,
2025-07-30,12:30,USD,Advance GDP q/q,HIGH,,,
2025-07-30,12:30,USD,Advance GDP Price Index q/q,MEDIUM,,,
2025-07-30,13:45,CAD,BOC Monetary Policy Report,HIGH,,,
2025-07-30,13:45,CAD,BOC Rate Statement,HIGH,,,
2025-07-30,13:45,CAD,Overnight Rate,HIGH,,,
2025-07-30,14:00,USD,Pending Home Sales m/m,MEDIUM,,,
2025-07-30,14:30,CAD,BOC Press Conference,HIGH,,,
2025-07-30,18:00,USD,Federal Funds Rate,HIGH,,,
2025-07-30,18:00,USD,FOMC Statement,HIGH,,,
2025-07-30,18:30,USD,FOMC Press Conference,HIGH,,,
2025-07-30,20:00,USD,President Trump Speaks,MEDIUM,,,
2025-07-31,01:30,AUD,Retail Sales m/m,MEDIUM,,,
2025-07-31,01:30,CNY,Manufacturing PMI,HIGH,,,
2025-07-31,01:30,CNY,Non-Manufacturing PMI,MEDIUM,,,
2025-07-31,02:57,JPY,BOJ Outlook Report,HIGH,,,
2025-07-31,02:57,JPY,BOJ Policy Rate,HIGH,,,
2025-07-31,02:57,JPY,Monetary Policy Statement,HIGH,,,
2025-07-31,06:29,EUR,German Prelim CPI m/m,MEDIUM,,,
2025-07-31,06:30,JPY,BOJ Press Conference,HIGH,,,
2025-07-31,12:30,CAD,GDP m/m,HIGH,,,
2025-07-31,12:30,USD,Core PCE Price Index m/m,HIGH,,,
2025-07-31,12:30,USD,Employment Cost Index q/q,HIGH,,,
2025-07-31,12:30,USD,Unemployment Claims,HIGH,,,
2025-08-01,09:00,EUR,Core CPI Flash Estimate y/y,MEDIUM,,,
2025-08-01,09:00,EUR,CPI Flash Estimate y/y,MEDIUM,,,
2025-08-01,12:30,USD,Average Hourly Earnings m/m,HIGH,,,
2025-08-01,12:30,USD,Non-Farm Employment Change,HIGH,,,
2025-08-01,12:30,USD,Unemployment Rate,HIGH,,,
2025-08-01,14:00,USD,ISM Manufacturing PMI,HIGH,,,
2025-08-01,14:00,USD,ISM Manufacturing Prices,MEDIUM,,,
2025-08-01,14:00,USD,Revised UoM Consumer Sentiment,MEDIUM,,,
2025-08-04,06:30,CHF,CPI m/m,HIGH,,,
2025-08-05,12:00,USD,President Trump Speaks,MEDIUM,,,
2025-08-05,14:00,USD,ISM Services PMI,HIGH,,,
2025-08-05,22:45,NZD,Employment Change q/q,HIGH,,,
2025-08-05,22:45,NZD,Unemployment Rate,HIGH,,,
2025-08-07,03:00,NZD,Inflation Expectations q/q,MEDIUM,,,
2025-08-07,11:00,GBP,BOE Monetary Policy Report,HIGH,,,
2025-08-07,11:00,GBP,Monetary Policy Summary,HIGH,,,
2025-08-07,11:00,GBP,MPC Official Bank Rate Votes,HIGH,,,
2025-08-07,11:00,GBP,Official Bank Rate,HIGH,,,
2025-08-07,11:30,GBP,BOE Gov Bailey Speaks,HIGH,,,
2025-08-07,12:30,USD,Unemployment Claims,HIGH,,,
2025-08-07,14:00,CAD,Ivey PMI,MEDIUM,,,
2025-08-07,20:00,USD,President Trump Speaks,MEDIUM,,,
2025-08-08,12:30,CAD,Employment Change,HIGH,,,
2025-08-08,12:30,CAD,Unemployment Rate,HIGH,,,
2025-08-09,01:30,CNY,CPI y/y,MEDIUM,,,
2025-08-09,01:30,CNY,PPI y/y,MEDIUM,,,
2025-08-11,14:00,USD,President Trump Speaks,MEDIUM,,,
2025-08-12,04:30,AUD,Cash Rate,HIGH,,,
2025-08-12,04:30,AUD,RBA Monetary Policy Statement,HIGH,,,
2025-08-12,04:30,AUD,RBA Rate Statement,HIGH,,,
2025-08-12,05:30,AUD,RBA Press Conference,HIGH,,,
2025-08-12,06:00,GBP,Average Earnings Index 3m/y,MEDIUM,,,
2025-08-12,06:00,GBP,Claimant Count Change,MEDIUM,,,
2025-08-12,09:00,EUR,German ZEW Economic Sentiment,MEDIUM,,,
2025-08-12,12:30,USD,Core CPI m/m,HIGH,,,
2025-08-12,12:30,USD,CPI m/m,HIGH,,,
2025-08-12,12:30,USD,CPI y/y,HIGH,,,
2025-08-13,01:30,AUD,Wage Price Index q/q,HIGH,,,
2025-08-13,09:03,CNY,New Loans,MEDIUM,,,
2025-08-13,15:15,USD,President Trump Speaks,MEDIUM,,,
2025-08-14,01:30,AUD,Employment Change,HIGH,,,
2025-08-14,01:30,AUD,Unemployment Rate,HIGH,,,
2025-08-14,06:00,GBP,GDP m/m,HIGH,,,
2025-08-14,06:00,GBP,Prelim GDP q/q,MEDIUM,,,
2025-08-14,12:30,USD,Core PPI m/m,HIGH,,,
2025-08-14,12:30,USD,PPI m/m,HIGH,,,
2025-08-14,12:30,USD,Unemployment Claims,HIGH,,,
2025-08-14,17:00,USD,President Trump Speaks,MEDIUM,,,
2025-08-15,02:00,CNY,Industrial Production y/y,MEDIUM,,,
2025-08-15,02:00,CNY,Retail Sales y/y,MEDIUM,,,
2025-08-15,12:30,USD,Core Retail Sales m/m,HIGH,,,
2025-08-15,12:30,USD,Retail Sales m/m,HIGH,,,
2025-08-15,12:30,USD,Empire State Manufacturing Index,MEDIUM,,,
2025-08-15,14:00,USD,Prelim UoM Consumer Sentiment,HIGH,,,
2025-08-15,14:00,USD,Prelim UoM Inflation Expectations,HIGH,,,
2025-08-15,22:55,USD,President Trump Speaks,HIGH,,,
2025-08-16,00:00,USD,President Trump Speaks,HIGH,,,
2025-08-19,12:00,USD,President Trump Speaks,MEDIUM,,,
2025-08-19,12:30,CAD,CPI m/m,HIGH,,,
2025-08-19,12:30,CAD,Median CPI y/y,HIGH,,,
2025-08-19,12:30,CAD,Trimmed CPI y/y,HIGH,,,
2025-08-19,12:30,CAD,Common CPI y/y,MEDIUM,,,
2025-08-20,01:00,CNY,1-y Loan Prime Rate,MEDIUM,,,
2025-08-20,01:00,CNY,5-y Loan Prime Rate,MEDIUM,,,
2025-08-20,02:00,NZD,Official Cash Rate,HIGH,,,
2025-08-20,02:00,NZD,RBNZ Monetary Policy Statement,HIGH,,,
2025-08-20,02:00,NZD,RBNZ Rate Statement,HIGH,,,
2025-08-20,03:00,NZD,RBNZ Press Conference,HIGH,,,
2025-08-20,06:00,GBP,CPI y/y,HIGH,,,
2025-08-20,07:10,EUR,ECB President Lagarde Speaks,MEDIUM,,,
2025-08-20,15:00,USD,FOMC Member Waller Speaks,MEDIUM,,,
2025-08-20,18:00,USD,FOMC Meeting Minutes,HIGH,,,
2025-08-20,20:10,NZD,RBNZ Gov Hawkesby Speaks,MEDIUM,,,
2025-08-21,07:15,EUR,French Flash Manufacturing PMI,MEDIUM,,,
2025-08-21,07:15,EUR,French Flash Services PMI,MEDIUM,,,
2025-08-21,07:30,EUR,German Flash Manufacturing PMI,HIGH,,,
2025-08-21,07:30,EUR,German Flash Services PMI,HIGH,,,
2025-08-21,08:00,EUR,Flash Manufacturing PMI,MEDIUM,,,
2025-08-21,08:00,EUR,Flash Services PMI,MEDIUM,,,
2025-08-21,08:30,GBP,Flash Manufacturing PMI,HIGH,,,
2025-08-21,08:30,GBP,Flash Services PMI,HIGH,,,
2025-08-21,12:30,USD,Unemployment Claims,HIGH,,,
2025-08-21,12:30,USD,Philly Fed Manufacturing Index,MEDIUM,,,
2025-08-21,13:45,USD,Flash Manufacturing PMI,HIGH,,,
2025-08-21,13:45,USD,Flash Services PMI,HIGH,,,
2025-08-21,14:00,USD,Existing Home Sales,MEDIUM,,,
2025-08-21,16:15,All,Jackson Hole Symposium,MEDIUM,,,
2025-08-22,12:30,CAD,Core Retail Sales m/m,MEDIUM,,,
2025-08-22,12:30,CAD,Retail Sales m/m,MEDIUM,,,
2025-08-22,14:00,USD,Fed Chair Powell Speaks,HIGH,,,
2025-08-22,16:15,All,Jackson Hole Symposium,HIGH,,,
2025-08-22,17:05,USD,President Trump Speaks,HIGH,,,
2025-08-23,16:15,All,Jackson Hole Symposium,MEDIUM,,,
2025-08-23,16:25,EUR,ECB President Lagarde Speaks,HIGH,,,
2025-08-23,16:25,GBP,BOE Gov Bailey Speaks,HIGH,,,
2025-08-23,16:25,JPY,BOJ Gov Ueda Speaks,HIGH,,,
2025-08-24,22:45,NZD,Retail Sales q/q,MEDIUM,,,
2025-08-25,08:00,EUR,German ifo Business Climate,MEDIUM,,,
2025-08-25,14:00,USD,New Home Sales,MEDIUM,,,
2025-08-26,12:30,USD,Core Durable Goods Orders m/m,MEDIUM,,,
2025-08-26,12:30,USD,Durable Goods Orders m/m,MEDIUM,,,
2025-08-26,13:59,USD,Richmond Manufacturing Index,MEDIUM,,,
2025-08-26,14:00,USD,CB Consumer Confidence,MEDIUM,,,
2025-08-26,18:30,CAD,BOC Gov Macklem Speaks,HIGH,,,
2025-08-27,01:30,AUD,CPI y/y,HIGH,,,
2025-08-28,07:00,CHF,GDP q/q,MEDIUM,,,
2025-08-28,12:30,USD,Prelim GDP q/q,HIGH,,,
2025-08-28,12:30,USD,Unemployment Claims,HIGH,,,
2025-08-28,12:30,USD,Prelim GDP Price Index q/q,MEDIUM,,,
2025-08-28,14:00,USD,Pending Home Sales m/m,MEDIUM,,,
2025-08-28,22:30,USD,FOMC Member Waller Speaks,MEDIUM,,,
2025-08-28,23:30,JPY,Tokyo Core CPI y/y,MEDIUM,,,
2025-08-29,06:29,EUR,German Prelim CPI m/m,MEDIUM,,,
2025-08-29,07:00,EUR,Spanish Flash CPI y/y,MEDIUM,,,
2025-08-29,12:30,CAD,GDP m/m,HIGH,,,
2025-08-29,12:30,USD,Core PCE Price Index m/m,HIGH,,,
2025-08-29,14:00,USD,Revised UoM Consumer Sentiment,MEDIUM,,,
2025-09-02,09:00,EUR,Core CPI Flash Estimate y/y,MEDIUM,,,
2025-09-02,09:00,EUR,CPI Flash Estimate y/y,MEDIUM,,,
2025-09-02,14:00,USD,ISM Manufacturing PMI,HIGH,,,
2025-09-02,14:00,USD,ISM Manufacturing Prices,MEDIUM,,,
2025-09-02,18:00,USD,President Trump Speaks,MEDIUM,,,
2025-09-03,01:30,AUD,GDP q/q,HIGH,,,
2025-09-03,07:30,EUR,ECB President Lagarde Speaks,MEDIUM,,,
2025-09-03,08:00,AUD,RBA Gov Bullock Speaks,HIGH,,,
2025-09-03,13:15,GBP,Monetary Policy Report Hearings,HIGH,,,
2025-09-03,14:00,USD,JOLTS Job Openings,HIGH,,,
2025-09-04,06:30,CHF,CPI m/m,HIGH,,,
2025-09-04,12:15,USD,ADP Non-Farm Employment Change,HIGH,,,
2025-09-04,12:30,USD,Unemployment Claims,HIGH,,,
2025-09-04,14:00,USD,ISM Services PMI,HIGH,,,
2025-09-05,06:00,GBP,Retail Sales m/m,MEDIUM,,,
2025-09-05,12:30,CAD,Employment Change,HIGH,,,
2025-09-05,12:30,CAD,Unemployment Rate,HIGH,,,
2025-09-05,12:30,USD,Average Hourly Earnings m/m,HIGH,,,
2025-09-05,12:30,USD,Non-Farm Employment Change,HIGH,,,
2025-09-05,12:30,USD,Unemployment Rate,HIGH,,,
2025-09-05,14:00,CAD,Ivey PMI,MEDIUM,,,
2025-09-05,20:00,USD,President Trump Speaks,MEDIUM,,,
2025-09-07,09:15,All,OPEC-JMMC Meetings,MEDIUM,,,
2025-09-09,11:50,CHF,SNB Chairman Schlegel Speaks,MEDIUM,,,
2025-09-10,01:30,CNY,CPI y/y,MEDIUM,,,
2025-09-10,01:30,CNY,PPI y/y,MEDIUM,,,
2025-09-10,11:45,CHF,SNB Chairman Schlegel Speaks,MEDIUM,,,
2025-09-10,12:30,USD,Core PPI m/m,HIGH,,,
2025-09-10,12:30,USD,PPI m/m,HIGH,,,
2025-09-10,23:15,NZD,RBNZ Gov Hawkesby Speaks,HIGH,,,
2025-09-11,12:15,EUR,Main Refinancing Rate,HIGH,,,
2025-09-11,12:15,EUR,Monetary Policy Statement,HIGH,,,
2025-09-11,12:30,USD,Core CPI m/m,HIGH,,,
2025-09-11,12:30,USD,CPI m/m,HIGH,,,
2025-09-11,12:30,USD,CPI y/y,HIGH,,,
2025-09-11,12:30,USD,Unemployment Claims,HIGH,,,
2025-09-11,12:45,EUR,ECB Press Conference,HIGH,,,
2025-09-12,06:00,GBP,GDP m/m,HIGH,,,
2025-09-12,09:00,CNY,New Loans,MEDIUM,,,
2025-09-12,14:00,USD,Prelim UoM Consumer Sentiment,HIGH,,,
2025-09-12,14:00,USD,Prelim UoM Inflation Expectations,HIGH,,,
2025-09-15,02:00,CNY,Industrial Production y/y,MEDIUM,,,
2025-09-15,02:00,CNY,Retail Sales y/y,MEDIUM,,,
2025-09-15,12:30,USD,Empire State Manufacturing Index,MEDIUM,,,
2025-09-15,18:30,EUR,ECB President Lagarde Speaks,MEDIUM,,,
2025-09-16,06:00,GBP,Average Earnings Index 3m/y,MEDIUM,,,
2025-09-16,06:00,GBP,Claimant Count Change,MEDIUM,,,
2025-09-16,09:00,EUR,German ZEW Economic Sentiment,MEDIUM,,,
2025-09-16,12:30,CAD,CPI m/m,HIGH,,,
2025-09-16,12:30,CAD,Median CPI y/y,HIGH,,,
2025-09-16,12:30,CAD,Trimmed CPI y/y,HIGH,,,
2025-09-16,12:30,CAD,Common CPI y/y,MEDIUM,,,
2025-09-16,12:30,USD,Core Retail Sales m/m,HIGH,,,
2025-09-16,12:30,USD,Retail Sales m/m,HIGH,,,
2025-09-17,06:00,GBP,CPI y/y,HIGH,,,
2025-09-17,07:30,EUR,ECB President Lagarde Speaks,MEDIUM,,,
2025-09-17,13:45,CAD,BOC Rate Statement,HIGH,,,
2025-09-17,13:45,CAD,Overnight Rate,HIGH,,,
2025-09-17,14:30,CAD,BOC Press Conference,HIGH,,,
2025-09-17,18:00,USD,Federal Funds Rate,HIGH,,,
2025-09-17,18:00,USD,FOMC Economic Projections,HIGH,,,
2025-09-17,18:00,USD,FOMC Statement,HIGH,,,
2025-09-17,18:30,USD,FOMC Press Conference,HIGH,,,
2025-09-17,22:45,NZD,GDP q/q,HIGH,,,
2025-09-18,01:30,AUD,Employment Change,HIGH,,,
2025-09-18,01:30,AUD,Unemployment Rate,HIGH,,,
2025-09-18,11:00,GBP,Monetary Policy Summary,HIGH,,,
2025-09-18,11:00,GBP,MPC Official Bank Rate Votes,HIGH,,,
2025-09-18,11:00,GBP,Official Bank Rate,HIGH,,,
2025-09-18,12:30,USD,Unemployment Claims,HIGH,,,
2025-09-18,12:30,USD,Philly Fed Manufacturing Index,MEDIUM,,,
2025-09-19,03:47,JPY,BOJ Policy Rate,HIGH,,,
2025-09-19,03:47,JPY,Monetary Policy Statement,HIGH,,,
2025-09-19,06:00,GBP,Retail Sales m/m,MEDIUM,,,
2025-09-19,06:30,JPY,BOJ Press Conference,HIGH,,,
2025-09-19,12:30,CAD,Core Retail Sales m/m,MEDIUM,,,
2025-09-19,12:30,CAD,Retail Sales m/m,MEDIUM,,,
2025-09-22,01:00,AUD,RBA Gov Bullock Speaks,HIGH,,,
2025-09-22,01:00,CNY,1-y Loan Prime Rate,MEDIUM,,,
2025-09-22,01:00,CNY,5-y Loan Prime Rate,MEDIUM,,,
2025-09-22,16:00,USD,FOMC Member Miran Speaks,MEDIUM,,,
2025-09-22,18:00,GBP,BOE Gov Bailey Speaks,MEDIUM,,,
2025-09-23,07:15,EUR,French Flash Manufacturing PMI,MEDIUM,,,
2025-09-23,07:15,EUR,French Flash Services PMI,MEDIUM,,,
2025-09-23,07:30,EUR,German Flash Manufacturing PMI,HIGH,,,
2025-09-23,07:30,EUR,German Flash Services PMI,HIGH,,,
2025-09-23,08:00,EUR,Flash Manufacturing PMI,MEDIUM,,,
2025-09-23,08:00,EUR,Flash Services PMI,MEDIUM,,,
2025-09-23,08:30,GBP,Flash Manufacturing PMI,HIGH,,,
2025-09-23,08:30,GBP,Flash Services PMI,HIGH,,,
2025-09-23,13:45,USD,Flash Manufacturing PMI,HIGH,,,
2025-09-23,13:45,USD,Flash Services PMI,HIGH,,,
2025-09-23,13:50,USD,President Trump Speaks,MEDIUM,,,
2025-09-23,14:05,USD,Richmond Manufacturing Index,MEDIUM,,,
2025-09-23,16:35,USD,Fed Chair Powell Speaks,HIGH,,,
2025-09-23,18:15,CAD,BOC Gov Macklem Speaks,HIGH,,,
2025-09-23,23:20,USD,President Trump Speaks,MEDIUM,,,
2025-09-24,01:30,AUD,CPI y/y,HIGH,,,
2025-09-24,08:00,EUR,German ifo Business Climate,MEDIUM,,,
2025-09-24,14:00,USD,New Home Sales,MEDIUM,,,
2025-09-25,07:30,CHF,SNB Monetary Policy Assessment,HIGH,,,
2025-09-25,07:30,CHF,SNB Policy Rate,HIGH,,,
2025-09-25,08:00,CHF,SNB Press Conference,HIGH,,,
2025-09-25,12:30,USD,Final GDP q/q,HIGH,,,
2025-09-25,12:30,USD,Unemployment Claims,HIGH,,,
2025-09-25,12:30,USD,Core Durable Goods Orders m/m,MEDIUM,,,
2025-09-25,12:30,USD,Durable Goods Orders m/m,MEDIUM,,,
2025-09-25,12:30,USD,Final GDP Price Index q/q,MEDIUM,,,
2025-09-25,14:00,USD,Existing Home Sales,MEDIUM,,,
2025-09-25,23:30,JPY,Tokyo Core CPI y/y,MEDIUM,,,
2025-09-26,12:30,CAD,GDP m/m,HIGH,,,
2025-09-26,12:30,USD,Core PCE Price Index m/m,HIGH,,,
2025-09-26,14:00,USD,Revised UoM Consumer Sentiment,MEDIUM,,,
2025-09-29,07:00,EUR,Spanish Flash CPI y/y,MEDIUM,,,
2025-09-29,14:00,USD,Pending Home Sales m/m,MEDIUM,,,
2025-09-29,17:15,USD,President Trump Speaks,MEDIUM,,,
2025-09-30,01:30,CNY,Manufacturing PMI,HIGH,,,
2025-09-30,01:30,CNY,Non-Manufacturing PMI,MEDIUM,,,
2025-09-30,04:30,AUD,Cash Rate,HIGH,,,
2025-09-30,04:30,AUD,RBA Rate Statement,HIGH,,,
2025-09-30,05:30,AUD,RBA Press Conference,HIGH,,,
2025-09-30,06:29,EUR,German Prelim CPI m/m,MEDIUM,,,
2025-09-30,12:50,EUR,ECB President Lagarde Speaks,MEDIUM,,,
2025-09-30,14:00,USD,JOLTS Job Openings,HIGH,,,
2025-09-30,14:00,USD,CB Consumer Confidence,MEDIUM,,,
2025-09-30,15:00,USD,President Trump Speaks,MEDIUM,,,
2025-10-01,09:00,EUR,Core CPI Flash Estimate y/y,MEDIUM,,,
2025-10-01,09:00,EUR,CPI Flash Estimate y/y,MEDIUM,,,
2025-10-01,09:15,All,OPEC-JMMC Meetings,MEDIUM,,,
2025-10-01,12:15,USD,ADP Non-Farm Employment Change,HIGH,,,
2025-10-01,14:00,USD,ISM Manufacturing PMI,HIGH,,,
2025-10-01,14:00,USD,ISM Manufacturing Prices,MEDIUM,,,
2025-10-02,06:30,CHF,CPI m/m,HIGH,,,
2025-10-03,01:05,JPY,BOJ Gov Ueda Speaks,HIGH,,,
2025-10-03,09:40,EUR,ECB President Lagarde Speaks,MEDIUM,,,
2025-10-03,13:20,GBP,BOE Gov Bailey Speaks,HIGH,,,
2025-10-03,14:00,USD,ISM Services PMI,HIGH,,,
2025-10-06,15:00,GBP,BOE Gov Bailey Speaks,HIGH,,,
2025-10-06,17:00,EUR,ECB President Lagarde Speaks,HIGH,,,
2025-10-07,14:00,CAD,Ivey PMI,MEDIUM,,,
2025-10-07,16:10,EUR,ECB President Lagarde Speaks,MEDIUM,,,
2025-10-08,01:00,NZD,Official Cash Rate,HIGH,,,
2025-10-08,01:00,NZD,RBNZ Rate Statement,HIGH,,,
2025-10-08,18:00,USD,FOMC Meeting Minutes,HIGH,,,
2025-10-09,12:30,USD,Fed Chair Powell Speaks,MEDIUM,,,
2025-10-09,22:00,AUD,RBA Gov Bullock Speaks,HIGH,,,
2025-10-10,12:30,CAD,Employment Change,HIGH,,,
2025-10-10,12:30,CAD,Unemployment Rate,HIGH,,,
2025-10-10,14:00,USD,Prelim UoM Consumer Sentiment,HIGH,,,
2025-10-10,14:00,USD,Prelim UoM Inflation Expectations,HIGH,,,
2025-10-14,00:30,AUD,Monetary Policy Meeting Minutes,MEDIUM,,,
2025-10-14,06:00,GBP,Average Earnings Index 3m/y,MEDIUM,,,
2025-10-14,06:00,GBP,Claimant Count Change,MEDIUM,,,
2025-10-14,09:00,EUR,German ZEW Economic Sentiment,MEDIUM,,,
2025-10-14,16:20,USD,Fed Chair Powell Speaks,HIGH,,,
2025-10-14,17:00,GBP,BOE Gov Bailey Speaks,HIGH,,,
2025-10-15,01:30,CNY,CPI y/y,MEDIUM,,,
2025-10-15,01:30,CNY,PPI y/y,MEDIUM,,,
2025-10-15,09:03,CNY,New Loans,MEDIUM,,,
2025-10-15,12:30,USD,Empire State Manufacturing Index,MEDIUM,,,
2025-10-15,19:45,AUD,RBA Gov Bullock Speaks,HIGH,,,
2025-10-16,00:30,AUD,Employment Change,HIGH,,,
2025-10-16,00:30,AUD,Unemployment Rate,HIGH,,,
2025-10-16,06:00,GBP,GDP m/m,HIGH,,,
2025-10-16,12:30,USD,Philly Fed Manufacturing Index,MEDIUM,,,
2025-10-16,13:00,USD,FOMC Member Waller Speaks,MEDIUM,,,
2025-10-16,16:00,EUR,ECB President Lagarde Speaks,MEDIUM,,,
2025-10-16,17:30,CAD,BOC Gov Macklem Speaks,HIGH,,,
2025-10-18,13:00,EUR,ECB President Lagarde Speaks,MEDIUM,,,
2025-10-18,13:00,GBP,BOE Gov Bailey Speaks,HIGH,,,
2025-10-19,21:45,NZD,CPI q/q,HIGH,,,
2025-10-20,01:00,CNY,1-y Loan Prime Rate,MEDIUM,,,
2025-10-20,01:00,CNY,5-y Loan Prime Rate,MEDIUM,,,
2025-10-20,02:00,CNY,GDP q/y,MEDIUM,,,
2025-10-20,02:00,CNY,Industrial Production y/y,MEDIUM,,,
2025-10-20,02:00,CNY,Retail Sales y/y,MEDIUM,,,
2025-10-20,14:30,CAD,BOC Business Outlook Survey,MEDIUM,,,
2025-10-21,11:00,EUR,ECB President Lagarde Speaks,MEDIUM,,,
2025-10-21,12:30,CAD,CPI m/m,HIGH,,,
2025-10-21,12:30,CAD,Median CPI y/y,HIGH,,,
2025-10-21,12:30,CAD,Trimmed CPI y/y,HIGH,,,
2025-10-21,12:30,CAD,Common CPI y/y,MEDIUM,,,
2025-10-22,06:00,GBP,CPI y/y,HIGH,,,
2025-10-22,12:25,EUR,ECB President Lagarde Speaks,MEDIUM,,,
2025-10-23,12:30,CAD,Core Retail Sales m/m,MEDIUM,,,
2025-10-23,12:30,CAD,Retail Sales m/m,MEDIUM,,,
2025-10-23,14:00,USD,Existing Home Sales,MEDIUM,,,
2025-10-23,19:00,USD,President Trump Speaks,MEDIUM,,,
2025-10-24,00:05,AUD,RBA Gov Bullock Speaks,MEDIUM,,,
2025-10-24,06:00,GBP,Retail Sales m/m,MEDIUM,,,
2025-10-24,07:15,EUR,French Flash Manufacturing PMI,MEDIUM,,,
2025-10-24,07:15,EUR,French Flash Services PMI,MEDIUM,,,
2025-10-24,07:30,EUR,German Flash Manufacturing PMI,HIGH,,,
2025-10-24,07:30,EUR,German Flash Services PMI,HIGH,,,
2025-10-24,08:00,EUR,Flash Manufacturing PMI,MEDIUM,,,
2025-10-24,08:00,EUR,Flash Services PMI,MEDIUM,,,
2025-10-24,08:30,GBP,Flash Manufacturing PMI,HIGH,,,
2025-10-24,08:30,GBP,Flash Services PMI,HIGH,,,
2025-10-24,12:30,USD,Core CPI m/m,HIGH,,,
2025-10-24,12:30,USD,CPI m/m,HIGH,,,
2025-10-24,12:30,USD,CPI y/y,HIGH,,,
2025-10-24,13:45,USD,Flash Manufacturing PMI,HIGH,,,
2025-10-24,13:45,USD,Flash Services PMI,HIGH,,,
2025-10-27,08:15,AUD,RBA Gov Bullock Speaks,HIGH,,,
2025-10-27,09:00,EUR,German ifo Business Climate,MEDIUM,,,
2025-10-28,13:59,USD,Richmond Manufacturing Index,MEDIUM,,,
2025-10-28,14:00,USD,CB Consumer Confidence,MEDIUM,,,
2025-10-29,00:30,AUD,CPI q/q,HIGH,,,
2025-10-29,00:30,AUD,CPI y/y,HIGH,,,
2025-10-29,00:30,AUD,Trimmed Mean CPI q/q,HIGH,,,
2025-10-29,04:05,NZD,RBNZ Gov Hawkesby Speaks,MEDIUM,,,
2025-10-29,13:45,CAD,BOC Monetary Policy Report,HIGH,,,
2025-10-29,13:45,CAD,BOC Rate Statement,HIGH,,,
2025-10-29,13:45,CAD,Overnight Rate,HIGH,,,
2025-10-29,14:00,USD,Pending Home Sales m/m,MEDIUM,,,
2025-10-29,14:30,CAD,BOC Press Conference,HIGH,,,
2025-10-29,18:00,USD,Federal Funds Rate,HIGH,,,
2025-10-29,18:00,USD,FOMC Statement,HIGH,,,
2025-10-29,18:30,USD,FOMC Press Conference,HIGH,,,
2025-10-30,03:15,JPY,BOJ Outlook Report,HIGH,,,
2025-10-30,03:15,JPY,BOJ Policy Rate,HIGH,,,
2025-10-30,03:15,JPY,Monetary Policy Statement,HIGH,,,
2025-10-30,06:30,JPY,BOJ Press Conference,HIGH,,,
2025-10-30,07:29,EUR,German Prelim CPI m/m,MEDIUM,,,
2025-10-30,08:00,EUR,Spanish Flash CPI y/y,MEDIUM,,,
2025-10-30,09:00,EUR,German Prelim GDP q/q,MEDIUM,,,
2025-10-30,13:15,EUR,Main Refinancing Rate,HIGH,,,
2025-10-30,13:15,EUR,Monetary Policy Statement,HIGH,,,
2025-10-30,13:45,EUR,ECB Press Conference,HIGH,,,
2025-10-30,23:30,JPY,Tokyo Core CPI y/y,MEDIUM,,,
2025-10-31,01:30,CNY,Manufacturing PMI,HIGH,,,
2025-10-31,01:30,CNY,Non-Manufacturing PMI,MEDIUM,,,
2025-10-31,10:00,EUR,Core CPI Flash Estimate y/y,MEDIUM,,,
2025-10-31,10:00,EUR,CPI Flash Estimate y/y,MEDIUM,,,
2025-10-31,12:30,CAD,GDP m/m,HIGH,,,
